tender_id,bidder_id,total_requirements,mandatory_requirements,compliant_count,partially_compliant_count,non_compliant_count,insufficient_evidence_count,compliance_percentage,missing_document_count,expired_document_count,invalid_document_count,inconsistency_count,evidence_confidence_average,mandatory_failure_count,financial_requirement_failure,experience_requirement_failure,registration_requirement_failure,authorization_requirement_failure,document_quality_score,risk_level
TND-000569,BID-000917,24,15,9,10,1,4,37.5,0,0,0,0,0.821,10,1,1,1,1,0.9286,MEDIUM
TND-000569,BID-000172,24,15,20,1,3,0,83.33,0,0,0,0,0.8111,4,1,1,0,0,0.7857,LOW
TND-000570,BID-000779,23,16,5,0,1,17,21.74,1,0,0,0,0.3401,12,1,1,1,0,0.85,HIGH
TND-000570,BID-000785,23,16,17,1,4,1,73.91,1,0,0,0,0.8084,4,1,0,1,1,0.75,LOW
TND-000570,BID-000874,23,16,20,0,0,3,86.96,0,0,0,0,0.6943,2,0,1,0,0,0.7917,LOW
TND-000570,BID-001988,23,16,18,2,2,1,78.26,1,0,0,0,0.8143,4,1,0,1,1,0.75,LOW
TND-000571,BID-000250,30,21,20,4,1,5,66.67,1,0,0,0,0.8118,5,1,1,0,1,0.6667,LOW
TND-000571,BID-000058,30,21,25,1,1,3,83.33,0,0,0,0,0.8749,4,1,1,1,0,0.8571,LOW
TND-000571,BID-001400,30,21,18,0,3,9,60.0,0,0,0,0,0.8606,9,1,1,0,0,0.6786,MEDIUM
TND-000571,BID-000974,30,21,21,0,2,7,70.0,0,0,0,0,0.7699,6,1,1,0,0,0.8333,LOW
TND-000571,BID-000505,30,21,1,1,1,27,3.33,6,0,0,0,0.1129,20,1,1,1,1,0.75,HIGH
TND-000572,BID-000489,28,19,23,3,1,1,82.14,0,0,0,0,0.9312,4,1,1,1,0,0.8333,LOW
TND-000572,BID-001160,28,19,27,0,0,1,96.43,0,0,0,0,0.874,1,0,1,0,0,0.9583,LOW
TND-000572,BID-001672,28,19,17,10,1,0,60.71,0,0,0,0,0.8715,8,0,1,0,0,0.8333,MEDIUM
TND-000573,BID-001726,26,16,18,0,0,8,69.23,0,0,0,0,0.7987,6,0,0,0,0,0.8214,MEDIUM
TND-000573,BID-000083,26,16,22,0,4,0,84.62,0,0,0,0,0.8656,3,1,1,0,0,0.8214,LOW
TND-000573,BID-001451,26,16,4,0,0,22,15.38,0,0,0,0,0.2619,12,1,0,0,0,0.7,HIGH
TND-000573,BID-001802,26,16,25,0,0,1,96.15,0,0,0,0,0.7811,1,0,0,0,1,0.9286,LOW
TND-000576,BID-000129,27,17,2,1,6,18,7.41,0,5,0,0,0.817,15,1,1,1,0,0.8214,HIGH
TND-000576,BID-000737,27,17,19,0,3,5,70.37,0,0,0,0,0.9084,7,1,1,0,0,0.8929,MEDIUM
TND-000576,BID-000811,27,17,24,0,2,1,88.89,1,0,0,0,0.8797,3,1,0,0,1,0.8333,LOW
TND-000577,BID-000780,25,17,23,0,1,1,92.0,0,0,0,0,0.871,2,0,1,0,0,0.7,LOW
TND-000577,BID-001018,25,17,1,0,14,10,4.0,0,0,5,0,0.9317,16,1,1,1,0,0.875,HIGH
TND-000577,BID-000389,25,17,23,0,1,1,92.0,0,0,0,0,0.9035,2,1,1,0,0,0.875,LOW
TND-000577,BID-001147,25,17,10,11,3,1,40.0,0,0,0,0,0.8317,11,1,1,1,0,0.9167,MEDIUM
TND-000578,BID-000417,28,20,6,2,1,19,21.43,0,0,0,0,0.3592,15,1,1,0,0,0.55,HIGH
TND-000578,BID-000411,28,20,15,11,0,2,53.57,0,0,0,0,0.929,10,1,1,1,0,0.9167,MEDIUM
TND-000578,BID-000125,28,20,26,1,1,0,92.86,0,0,0,0,0.7862,2,0,1,1,0,0.6667,LOW
TND-000578,BID-000880,28,20,19,0,4,5,67.86,0,0,0,0,0.6721,6,1,1,0,0,0.9,MEDIUM
TND-000578,BID-000171,28,20,20,0,1,7,71.43,0,0,0,0,0.7759,5,1,1,0,0,0.8,LOW
TND-000579,BID-000335,22,13,17,0,5,0,77.27,0,0,0,0,0.8775,2,1,1,0,0,0.7917,LOW
TND-000579,BID-000654,22,13,5,0,5,12,22.73,0,0,2,0,0.6894,8,1,0,1,0,0.8,HIGH
TND-000579,BID-000804,22,13,4,3,0,15,18.18,0,0,0,0,0.2912,10,1,0,1,0,1.0,HIGH
TND-000579,BID-000958,22,13,15,5,1,1,68.18,0,0,0,0,0.8475,6,0,1,1,0,0.9583,MEDIUM
TND-000580,BID-000671,25,17,10,0,3,12,40.0,0,0,0,0,0.7482,8,1,1,0,0,0.95,MEDIUM
TND-000580,BID-000158,25,17,13,2,1,9,52.0,0,0,0,0,0.836,9,1,0,0,0,0.9167,MEDIUM
TND-000580,BID-000432,25,17,20,3,1,1,80.0,0,0,0,0,0.8717,3,1,1,0,0,0.875,LOW
TND-000581,BID-001640,25,15,22,0,1,2,88.0,2,0,0,0,0.802,2,1,1,0,0,1.0,LOW
TND-000581,BID-001629,25,15,23,2,0,0,92.0,0,0,0,0,0.877,1,0,1,0,0,0.8333,LOW
TND-000581,BID-000381,25,15,14,1,1,9,56.0,0,0,0,0,0.9031,7,0,1,1,0,0.8333,MEDIUM
TND-000581,BID-001799,25,15,12,9,1,3,48.0,0,0,0,0,0.724,8,0,1,0,0,0.95,MEDIUM
TND-000581,BID-000688,25,15,18,2,2,3,72.0,0,0,0,0,0.8152,4,1,1,1,0,0.75,LOW
TND-000582,BID-000775,25,14,13,0,1,11,52.0,0,0,0,0,0.8358,6,1,0,1,0,0.7917,MEDIUM
TND-000582,BID-001198,25,14,21,0,2,2,84.0,0,0,0,0,0.7994,3,1,1,0,0,0.8333,LOW
TND-000582,BID-000075,25,14,3,0,2,20,12.0,0,0,0,0,0.2624,11,1,1,0,0,0.85,HIGH
TND-000584,BID-001985,22,14,7,0,3,12,31.82,0,0,0,0,0.4552,10,1,0,1,0,0.7917,HIGH
TND-000584,BID-001441,22,14,14,0,0,8,63.64,0,0,0,0,0.8469,5,1,0,0,0,0.8571,MEDIUM
TND-000584,BID-001002,22,14,11,0,5,6,50.0,0,0,0,6,0.8632,7,1,1,1,1,0.8214,HIGH
TND-000584,BID-001024,22,14,18,1,3,0,81.82,0,0,0,0,0.854,3,1,1,0,0,0.5714,LOW
TND-000585,BID-001303,26,15,23,2,1,0,88.46,0,0,0,0,0.9355,3,1,1,0,0,0.9286,LOW
TND-000585,BID-001441,26,15,11,11,2,2,42.31,0,0,0,0,0.8737,8,1,1,0,0,0.75,MEDIUM
TND-000585,BID-001985,26,15,12,10,2,2,46.15,1,0,0,0,0.8351,9,1,1,1,1,0.6667,MEDIUM
TND-000585,BID-000367,26,15,14,1,2,9,53.85,1,0,0,0,0.876,8,1,0,0,1,0.7917,MEDIUM
TND-000586,BID-000286,30,17,17,3,1,9,56.67,0,0,0,0,0.7718,6,1,0,0,0,0.6071,MEDIUM
TND-000586,BID-000723,30,17,12,1,3,14,40.0,0,0,0,0,0.7908,10,1,0,0,1,0.8333,MEDIUM
TND-000586,BID-000058,30,17,10,9,3,8,33.33,1,0,0,0,0.8576,11,1,1,0,1,0.8333,MEDIUM
TND-000587,BID-001474,22,15,6,1,3,12,27.27,0,0,0,0,0.8219,10,1,1,1,0,0.9,HIGH
TND-000587,BID-001822,22,15,20,1,0,1,90.91,0,0,0,0,0.7371,2,0,0,1,0,0.9,LOW
TND-000587,BID-000514,22,15,21,0,0,1,95.45,0,0,0,0,0.7989,1,0,0,0,0,0.9583,LOW
TND-000589,BID-000296,26,19,22,1,1,2,84.62,0,0,0,0,0.7983,4,1,1,1,0,0.75,LOW
TND-000589,BID-001549,26,19,1,1,1,23,3.85,0,0,0,0,0.2125,18,1,1,1,0,0.8125,HIGH
TND-000589,BID-001074,26,19,11,0,3,12,42.31,0,0,0,0,0.8056,12,1,1,0,0,0.85,MEDIUM
TND-000589,BID-001141,26,19,21,3,0,2,80.77,0,0,0,0,0.8694,5,1,1,0,0,0.8333,LOW
TND-000589,BID-000642,26,19,20,1,2,3,76.92,0,0,0,0,0.7332,6,1,1,0,0,0.6,LOW
TND-000593,BID-000457,24,14,3,2,1,18,12.5,0,0,0,0,0.278,11,1,1,0,0,0.95,HIGH
TND-000593,BID-000990,24,14,3,0,1,20,12.5,3,0,0,0,0.1705,11,1,1,0,0,0.875,HIGH
TND-000593,BID-000615,24,14,20,0,4,0,83.33,0,0,0,0,0.8442,3,1,1,0,0,0.6429,LOW
TND-000593,BID-000832,24,14,16,3,1,4,66.67,0,0,0,0,0.81,4,1,1,1,1,0.9643,LOW
TND-000593,BID-001534,24,14,20,0,1,3,83.33,0,0,0,0,0.7382,3,1,1,0,0,0.75,LOW
TND-000597,BID-000842,28,20,17,2,3,6,60.71,0,0,0,0,0.6302,9,1,1,1,1,0.8333,MEDIUM
TND-000597,BID-001670,28,20,14,0,1,13,50.0,1,0,0,0,0.806,10,0,1,1,1,0.8333,MEDIUM
TND-000597,BID-001704,28,20,13,1,1,13,46.43,0,0,0,0,0.7448,9,1,1,0,0,0.8333,MEDIUM
TND-000598,BID-001676,25,18,19,0,6,0,76.0,0,0,0,0,0.8149,3,1,1,0,0,0.75,LOW
TND-000598,BID-000303,25,18,20,0,1,4,80.0,1,0,0,0,0.7985,2,1,1,0,1,0.8333,LOW
TND-000598,BID-000161,25,18,23,0,2,0,92.0,0,0,0,0,0.8465,1,1,1,0,0,0.9286,LOW
TND-000598,BID-000997,25,18,0,0,11,14,0.0,0,0,6,0,0.696,18,1,1,1,1,0.8333,HIGH
TND-000598,BID-001614,25,18,10,0,2,13,40.0,0,0,0,0,0.8993,10,1,1,0,0,0.7143,MEDIUM
TND-000599,BID-001110,25,14,21,1,1,2,84.0,1,0,0,0,0.8198,3,1,1,0,1,0.9583,LOW
TND-000599,BID-001097,25,14,22,0,0,3,88.0,0,0,0,0,0.8052,3,0,1,1,0,0.7143,LOW
TND-000599,BID-000593,25,14,24,0,1,0,96.0,0,0,0,0,0.9066,1,0,1,0,0,0.6786,LOW
TND-000599,BID-000209,25,14,4,0,3,18,16.0,0,0,0,0,0.2806,10,1,1,0,0,0.9583,HIGH
TND-000599,BID-001872,25,14,20,0,3,2,80.0,1,0,0,0,0.7935,4,1,1,1,1,0.75,LOW
TND-000600,BID-000288,30,19,9,1,2,18,30.0,0,0,0,0,0.8029,14,1,1,1,0,0.7,HIGH
TND-000600,BID-000470,30,19,3,1,0,26,10.0,3,0,0,0,0.1383,17,1,1,1,0,0.6667,HIGH
TND-000600,BID-001618,30,19,28,0,0,2,93.33,0,0,0,0,0.7839,1,0,0,0,0,0.7,LOW
TND-000601,BID-000325,26,19,16,0,1,9,61.54,0,0,0,0,0.8343,6,0,1,0,0,0.7917,MEDIUM
TND-000601,BID-001237,26,19,2,0,13,11,7.69,0,0,0,4,0.7963,17,1,0,1,0,0.75,HIGH
TND-000601,BID-000319,26,19,5,2,0,19,19.23,0,0,0,0,0.8814,15,1,0,1,0,0.875,HIGH
TND-000601,BID-000136,26,19,10,12,4,0,38.46,0,0,0,0,0.8735,12,1,1,1,0,0.8333,MEDIUM
TND-000602,BID-000486,29,20,27,1,1,0,93.1,0,0,0,0,0.7717,2,0,1,1,0,0.7143,LOW
TND-000602,BID-000477,29,20,21,1,1,6,72.41,0,0,0,0,0.931,4,1,1,0,0,0.7857,LOW
TND-000602,BID-001097,29,20,10,9,2,8,34.48,0,0,0,2,0.8444,12,1,1,1,0,0.9286,HIGH
TND-000602,BID-000545,29,20,23,5,1,0,79.31,0,0,0,0,0.8418,4,1,1,0,0,0.7857,LOW
TND-000602,BID-000606,29,20,23,4,1,1,79.31,1,0,0,0,0.7959,5,1,1,1,1,0.875,LOW
TND-000604,BID-001295,23,13,5,0,2,16,21.74,0,0,0,0,0.7949,10,1,1,1,0,0.65,HIGH
TND-000604,BID-000514,23,13,21,1,1,0,91.3,0,0,0,0,0.8516,2,1,1,0,0,0.9167,LOW
TND-000604,BID-001572,23,13,17,3,3,0,73.91,0,0,0,0,0.8684,5,1,1,0,0,0.8333,LOW
TND-000605,BID-000224,24,16,17,2,1,4,70.83,0,0,0,0,0.693,4,1,1,1,0,0.8333,LOW
TND-000605,BID-000111,24,16,19,1,1,3,79.17,0,0,0,0,0.8325,2,1,1,0,0,0.9167,LOW
TND-000605,BID-000950,24,16,21,1,1,1,87.5,1,0,0,0,0.7867,2,1,1,0,1,0.7917,LOW
TND-000605,BID-001086,24,16,4,1,1,18,16.67,3,0,0,0,0.2477,14,1,1,1,1,0.875,HIGH
TND-000607,BID-001100,30,22,13,11,3,3,43.33,1,0,0,0,0.8028,12,1,1,0,1,0.625,MEDIUM
TND-000607,BID-001848,30,22,7,3,1,19,23.33,0,0,0,0,0.3341,17,1,1,0,0,0.7083,HIGH
TND-000607,BID-001509,30,22,24,0,3,3,80.0,0,0,0,0,0.7365,4,1,1,0,0,0.875,LOW
TND-000607,BID-001531,30,22,8,2,1,19,26.67,0,0,0,0,0.3309,15,0,1,0,1,0.8333,HIGH
TND-000608,BID-000310,29,16,4,0,15,10,13.79,0,0,0,5,0.8461,13,0,1,1,0,0.8333,HIGH
TND-000608,BID-001756,29,16,2,4,5,18,6.9,0,0,0,0,0.3622,14,1,1,1,0,0.85,HIGH
TND-000608,BID-001407,29,16,11,4,2,12,37.93,0,0,0,0,0.7166,8,1,1,1,0,0.7,MEDIUM
TND-000608,BID-001653,29,16,12,12,0,5,41.38,0,0,0,0,0.8922,10,1,1,1,0,0.7917,MEDIUM
TND-000610,BID-000946,29,19,11,0,0,18,37.93,0,0,0,0,0.3422,11,0,1,0,0,0.9,MEDIUM
TND-000610,BID-001494,29,19,15,9,1,4,51.72,0,0,0,0,0.7712,7,0,1,0,0,0.95,MEDIUM
TND-000610,BID-001242,29,19,18,9,1,1,62.07,0,0,0,0,0.7804,6,1,1,1,0,0.9167,LOW
TND-000610,BID-001457,29,19,9,2,1,17,31.03,0,0,0,0,0.3869,13,1,1,0,0,0.95,HIGH
TND-000610,BID-000096,29,19,3,4,1,21,10.34,0,0,0,0,0.2655,17,1,1,1,0,0.8125,HIGH
TND-000611,BID-001963,22,14,8,6,2,6,36.36,0,0,0,0,0.7669,9,1,1,1,0,0.6,MEDIUM
TND-000611,BID-000383,22,14,10,6,1,5,45.45,0,0,0,0,0.8584,8,0,1,1,0,0.9583,MEDIUM
TND-000611,BID-000431,22,14,19,0,2,1,86.36,0,0,0,0,0.9477,3,1,0,1,0,0.9167,LOW
TND-000612,BID-001817,29,20,11,10,2,6,37.93,0,0,0,0,0.6848,10,1,0,0,0,0.95,MEDIUM
TND-000612,BID-000702,29,20,3,0,16,10,10.34,0,0,4,0,0.7964,17,0,1,1,0,0.625,HIGH
TND-000612,BID-000087,29,20,2,0,14,13,6.9,0,4,0,0,0.8147,18,1,1,0,0,0.7917,HIGH
TND-000612,BID-000025,29,20,0,1,12,16,0.0,0,0,4,0,0.7707,20,1,1,1,0,0.75,HIGH
TND-000613,BID-001503,29,19,2,0,1,26,6.9,5,0,0,0,0.1221,17,1,1,0,0,0.9167,HIGH
TND-000613,BID-001712,29,19,5,0,1,23,17.24,0,0,0,0,0.257,15,0,1,1,0,0.875,HIGH
TND-000613,BID-001294,29,19,20,0,1,8,68.97,0,0,0,0,0.8302,6,0,1,0,0,0.875,LOW
TND-000613,BID-000727,29,19,20,0,5,4,68.97,0,0,0,0,0.8311,7,1,1,1,0,0.85,MEDIUM
TND-000615,BID-001485,27,16,13,14,0,0,48.15,0,0,0,0,0.7915,6,1,1,1,0,0.9583,MEDIUM
TND-000615,BID-001948,27,16,24,1,2,0,88.89,0,0,0,0,0.7807,3,1,1,1,0,0.7917,LOW
TND-000615,BID-000844,27,16,6,0,1,20,22.22,0,0,0,0,0.2499,11,1,1,0,0,0.85,HIGH
TND-000616,BID-000565,24,15,19,1,3,1,79.17,0,0,0,0,0.8892,4,1,1,1,0,0.9583,LOW
TND-000616,BID-001583,24,15,4,4,3,13,16.67,0,2,0,0,0.8496,12,1,1,1,0,0.9167,HIGH
TND-000616,BID-000770,24,15,21,0,2,1,87.5,0,0,0,0,0.9243,2,1,1,0,0,0.8333,LOW
TND-000616,BID-001823,24,15,9,9,1,5,37.5,0,0,0,0,0.8664,10,1,1,1,0,0.8333,MEDIUM
TND-000619,BID-001191,28,17,14,6,3,5,50.0,1,0,0,0,0.8251,9,1,1,1,1,0.5417,MEDIUM
TND-000619,BID-001680,28,17,22,1,2,3,78.57,0,0,0,0,0.7204,5,1,1,1,0,0.9583,LOW
TND-000619,BID-001852,28,17,12,3,2,11,42.86,0,0,0,0,0.7792,9,1,1,1,0,0.8333,MEDIUM
TND-000620,BID-001794,30,18,16,9,1,4,53.33,0,0,0,0,0.6827,8,0,1,0,0,0.8,MEDIUM
TND-000620,BID-000923,30,18,16,0,0,14,53.33,0,0,0,0,0.7396,9,0,1,0,0,0.65,MEDIUM
TND-000620,BID-000285,30,18,5,0,15,10,16.67,0,0,0,4,0.8031,14,1,1,1,0,0.9583,HIGH
TND-000620,BID-001832,30,18,17,0,1,12,56.67,0,0,0,0,0.8375,6,0,1,0,0,1.0,MEDIUM
TND-000620,BID-001354,30,18,11,0,1,18,36.67,0,0,0,0,0.7956,10,1,1,0,0,0.85,MEDIUM
TND-000621,BID-000392,25,17,7,0,1,17,28.0,0,0,0,0,0.3123,11,0,1,1,0,0.875,HIGH
TND-000621,BID-001538,25,17,21,0,3,1,84.0,0,0,0,0,0.7862,4,1,1,0,0,0.8571,LOW
TND-000621,BID-001954,25,17,21,2,2,0,84.0,0,0,0,0,0.8002,4,1,1,0,0,0.8214,LOW
TND-000622,BID-001319,27,20,22,0,3,2,81.48,0,0,0,0,0.8326,4,1,1,0,0,1.0,LOW
TND-000622,BID-000528,27,20,0,0,14,13,0.0,0,0,0,6,0.899,20,1,1,1,0,0.75,HIGH
TND-000622,BID-000794,27,20,16,10,0,1,59.26,0,0,0,0,0.8647,8,1,1,0,0,0.625,MEDIUM
TND-000622,BID-000137,27,20,13,9,2,3,48.15,0,0,0,0,0.7775,10,1,1,0,0,0.95,MEDIUM
TND-000622,BID-000236,27,20,18,0,2,7,66.67,0,0,0,0,0.8088,7,1,1,0,0,0.875,MEDIUM
TND-000624,BID-001606,22,15,7,7,0,8,31.82,6,0,0,0,0.6037,10,1,1,1,0,1.0,HIGH
TND-000624,BID-000483,22,15,11,2,1,8,50.0,0,0,0,0,0.8332,7,0,1,0,0,0.9167,MEDIUM
TND-000624,BID-000036,22,15,18,1,3,0,81.82,0,0,0,0,0.7919,3,1,1,0,0,0.7083,LOW
TND-000624,BID-001343,22,15,18,2,1,1,81.82,0,0,0,0,0.8786,2,1,1,1,0,0.9583,LOW
TND-000624,BID-000255,22,15,16,3,0,3,72.73,0,0,0,0,0.8514,4,1,0,1,0,0.55,LOW
TND-000625,BID-001560,22,12,18,0,0,4,81.82,0,0,0,0,0.9007,1,0,0,0,0,0.75,LOW
TND-000625,BID-001895,22,12,8,1,3,10,36.36,0,0,0,0,0.7833,6,1,0,1,0,0.9,MEDIUM
TND-000625,BID-000936,22,12,2,0,6,14,9.09,0,0,4,0,0.7987,10,1,1,1,0,0.8333,HIGH
TND-000625,BID-000712,22,12,17,3,2,0,77.27,0,0,0,0,0.8496,3,1,0,1,0,1.0,LOW
TND-000625,BID-001243,22,12,2,0,0,20,9.09,4,0,0,0,0.1385,10,1,0,1,0,0.8333,HIGH
TND-000626,BID-000699,25,16,6,1,1,17,24.0,0,0,0,0,0.2778,11,1,0,0,1,0.8333,HIGH
TND-000626,BID-000240,25,16,9,14,1,1,36.0,0,0,0,0,0.8076,9,0,1,0,1,0.8571,MEDIUM
TND-000626,BID-000117,25,16,23,0,1,1,92.0,0,0,0,0,0.9288,1,0,1,0,0,0.7857,LOW
TND-000626,BID-000717,25,16,21,0,2,2,84.0,1,0,0,0,0.7536,4,1,1,0,1,0.75,LOW
TND-000626,BID-000950,25,16,3,0,1,21,12.0,1,0,0,0,0.2237,13,1,0,1,0,0.8125,HIGH
TND-000627,BID-001730,29,17,27,0,0,2,93.1,1,0,0,0,0.7973,1,0,0,0,1,0.75,LOW
TND-000627,BID-000975,29,17,27,0,0,2,93.1,0,0,0,0,0.81,2,0,1,1,0,0.7857,LOW
TND-000627,BID-000407,29,17,18,10,0,1,62.07,1,0,0,0,0.838,6,0,0,0,1,0.9167,MEDIUM
TND-000627,BID-001956,29,17,2,0,16,11,6.9,0,0,0,6,0.7983,16,1,1,1,1,0.8929,HIGH
TND-000628,BID-000578,28,16,10,0,3,15,35.71,2,0,0,0,0.7747,14,1,1,1,0,0.8333,HIGH
TND-000628,BID-000412,28,16,23,1,2,2,82.14,0,0,0,0,0.8143,5,1,1,1,0,0.7917,LOW
TND-000628,BID-001301,28,16,10,17,0,1,35.71,0,0,0,0,0.8803,8,1,1,0,0,0.75,MEDIUM
TND-000629,BID-001717,27,15,19,7,0,1,70.37,0,0,0,0,0.8528,4,0,1,0,0,0.8214,LOW
TND-000629,BID-001190,27,15,2,2,5,18,7.41,0,2,0,0,0.6986,14,1,1,1,1,0.8333,HIGH
TND-000629,BID-001368,27,15,12,3,3,9,44.44,0,0,0,0,0.6866,8,1,1,0,0,0.7083,MEDIUM
TND-000630,BID-000501,28,19,9,13,3,3,32.14,0,0,0,0,0.7836,11,1,0,0,0,0.75,MEDIUM
TND-000630,BID-000524,28,19,28,0,0,0,100.0,0,0,0,0,0.79,0,0,0,0,0,0.75,LOW
TND-000630,BID-000236,28,19,10,0,0,18,35.71,0,0,0,0,0.8732,13,1,1,1,0,0.9167,HIGH
TND-000630,BID-000158,28,19,24,0,1,3,85.71,0,0,0,0,0.7189,3,1,0,0,0,0.75,LOW
TND-000632,BID-001721,22,15,9,1,2,10,40.91,0,0,0,0,0.8318,8,1,1,0,0,0.9,MEDIUM
TND-000632,BID-001430,22,15,17,0,4,1,77.27,0,0,0,0,0.8737,4,1,1,1,0,0.8333,LOW
TND-000632,BID-001264,22,15,17,4,1,0,77.27,0,0,0,0,0.8789,3,0,1,0,0,0.7083,LOW
TND-000632,BID-000387,22,15,18,0,2,2,81.82,0,0,0,0,0.8945,3,1,1,0,0,0.8333,LOW
TND-000633,BID-000063,27,16,20,0,4,3,74.07,0,0,0,0,0.7021,4,1,1,1,0,0.85,LOW
TND-000633,BID-000381,27,16,6,0,1,20,22.22,0,0,0,0,0.3123,12,1,1,0,0,0.8,HIGH
TND-000633,BID-000333,27,16,21,0,1,5,77.78,0,0,0,0,0.8335,3,1,1,0,0,0.6667,LOW
TND-000633,BID-001419,27,16,1,0,12,14,3.7,0,0,0,5,0.8573,15,1,1,1,0,0.8333,HIGH
TND-000634,BID-000563,30,17,9,0,1,20,30.0,0,0,0,0,0.766,14,1,1,1,0,0.6,HIGH
TND-000634,BID-000248,30,17,22,2,1,5,73.33,0,0,0,0,0.8382,6,1,0,1,0,0.875,LOW
TND-000634,BID-000769,30,17,14,14,2,0,46.67,0,0,0,0,0.8688,9,1,0,1,0,0.875,MEDIUM
TND-000634,BID-001714,30,17,25,0,2,3,83.33,0,0,0,0,0.8332,4,1,0,1,0,0.7083,LOW
TND-000636,BID-000722,30,18,24,0,3,3,80.0,0,0,0,0,0.9405,3,1,0,0,0,0.875,LOW
TND-000636,BID-001020,30,18,4,0,3,23,13.33,0,0,0,0,0.1989,15,1,0,0,0,0.75,HIGH
TND-000636,BID-000861,30,18,13,0,2,15,43.33,0,0,0,0,0.7278,10,1,0,1,0,0.75,MEDIUM
TND-000636,BID-000325,30,18,27,1,0,2,90.0,0,0,0,0,0.7691,2,1,0,1,0,0.9583,LOW
TND-000636,BID-000085,30,18,11,9,4,6,36.67,0,0,4,0,0.8841,10,1,0,1,0,0.6667,MEDIUM
TND-000637,BID-000881,25,17,13,1,1,10,52.0,0,0,0,0,0.8661,10,1,0,0,1,0.9643,MEDIUM
TND-000637,BID-000728,25,17,24,1,0,0,96.0,0,0,0,0,0.9079,1,1,0,0,0,0.7143,LOW
TND-000637,BID-000193,25,17,21,0,1,3,84.0,1,0,0,0,0.7708,4,1,1,1,1,0.7917,LOW
TND-000637,BID-000495,25,17,17,1,0,7,68.0,1,0,0,0,0.56,4,0,1,0,1,0.85,MEDIUM
TND-000638,BID-000928,22,14,6,0,1,15,27.27,0,0,0,0,0.3475,9,0,1,1,0,0.6667,HIGH
TND-000638,BID-000625,22,14,19,0,1,2,86.36,0,0,0,0,0.7575,2,1,1,0,0,0.7083,LOW
TND-000638,BID-001795,22,14,0,2,11,9,0.0,1,0,0,4,0.894,14,1,1,1,1,0.7917,HIGH
TND-000638,BID-000582,22,14,18,2,1,1,81.82,1,0,0,0,0.833,3,1,1,1,1,0.7917,LOW
TND-000639,BID-000373,26,17,21,0,2,3,80.77,0,0,0,0,0.7322,3,1,0,0,0,0.8,LOW
TND-000639,BID-000805,26,17,16,0,1,9,61.54,0,0,0,0,0.8358,5,0,1,0,0,0.7083,MEDIUM
TND-000639,BID-000509,26,17,17,0,1,8,65.38,0,0,0,0,0.8326,5,1,1,0,0,0.8333,MEDIUM
TND-000639,BID-000551,26,17,16,2,4,4,61.54,0,0,0,0,0.7179,7,1,1,0,0,0.85,MEDIUM
TND-000640,BID-000347,27,17,13,13,0,1,48.15,0,0,0,0,0.8249,8,0,1,1,0,0.9167,MEDIUM
TND-000640,BID-001990,27,17,11,11,3,2,40.74,0,0,0,0,0.7686,11,1,1,1,0,0.7917,MEDIUM
TND-000640,BID-001699,27,17,0,0,12,15,0.0,0,0,0,6,0.8902,17,1,1,1,0,0.875,HIGH
TND-000640,BID-001777,27,17,14,10,0,3,51.85,0,0,0,0,0.8311,5,1,1,0,0,0.7083,MEDIUM
TND-000641,BID-001302,29,21,28,0,1,0,96.55,0,0,0,0,0.8668,1,0,1,0,0,0.8929,LOW
TND-000641,BID-000393,29,21,20,3,2,4,68.97,0,0,0,0,0.8801,9,1,1,0,0,0.9167,MEDIUM
TND-000641,BID-001400,29,21,28,0,1,0,96.55,0,0,0,0,0.8946,1,0,1,0,0,0.7143,LOW
TND-000642,BID-001890,29,20,24,3,0,2,82.76,0,0,0,0,0.751,4,1,0,0,0,0.9,LOW
TND-000642,BID-001445,29,20,16,7,3,3,55.17,0,0,0,0,0.7976,11,1,1,0,0,0.85,MEDIUM
TND-000642,BID-001073,29,20,28,0,0,1,96.55,0,0,0,0,0.9088,1,0,1,0,0,0.875,LOW
TND-000643,BID-001826,25,18,14,2,2,7,56.0,0,0,0,0,0.8446,8,1,1,1,0,0.8333,MEDIUM
TND-000643,BID-000527,25,18,21,1,1,2,84.0,0,0,0,0,0.8736,3,1,1,0,1,0.8214,LOW
TND-000643,BID-001979,25,18,18,3,3,1,72.0,0,0,0,0,0.8506,5,1,1,0,0,0.5417,LOW
TND-000643,BID-000479,25,18,7,0,1,17,28.0,0,0,0,0,0.3674,12,1,1,0,0,0.7083,HIGH
TND-000643,BID-001815,25,18,12,0,1,12,48.0,0,0,0,0,0.8871,10,1,1,1,0,0.8929,MEDIUM
TND-000644,BID-001763,27,17,11,10,2,4,40.74,0,0,0,0,0.7904,10,1,1,1,1,0.9583,MEDIUM
TND-000644,BID-001924,27,17,24,0,2,1,88.89,0,0,0,0,0.7951,2,1,1,0,0,0.8214,LOW
TND-000644,BID-001540,27,17,24,0,2,1,88.89,0,0,0,0,0.7819,3,1,1,1,0,0.7143,LOW
TND-000645,BID-001237,29,17,23,1,4,1,79.31,0,0,0,0,0.8271,4,1,1,0,0,0.875,LOW
TND-000645,BID-001064,29,17,27,1,1,0,93.1,0,0,0,0,0.7799,1,0,1,0,0,0.875,LOW
TND-000645,BID-000784,29,17,26,2,1,0,89.66,0,0,0,0,0.931,3,1,1,0,0,0.75,LOW
