document_id,bidder_id,tender_id,document_type,document_name,document_status,issue_date,expiry_date,company_name_on_document,document_quality,ocr_required,page_count,source_page,difficulty_level,synthetic_flag
DOC-018418,BID-001306,TND-000804,Experience Certificate,Experience Certificate — GridlineNetworks Limited 1306,VALID,2025-07-06,,GridlineNetworks Limited 1306,HIGH,False,4,3,EASY,True
DOC-018469,BID-001693,TND-000807,GST Certificate,GST Certificate — ArclightEngineering Limited 1693,VALID,2023-11-29,2025-12-02,ArclightEngineering Limited 1693,MEDIUM,False,4,3,EASY,True
DOC-018470,BID-001693,TND-000807,Supporting Document,Supporting Document — ArclightEngineering Limited 1693,VALID,2025-03-30,,ArclightEngineering Limited 1693,HIGH,False,3,1,EASY,True
DOC-018471,BID-001693,TND-000807,Udyam/MSME Certificate,Udyam/MSME Certificate — ArclightEngineering Limited 1693,VALID,2023-06-21,2025-12-02,ArclightEngineering Limited 1693,HIGH,False,4,1,EASY,True
DOC-018472,BID-001693,TND-000807,Financial/Turnover Document,Financial/Turnover Document — ArclightEngineering Limited 1693,VALID,2023-06-14,,ArclightEngineering Limited 1693,HIGH,False,4,2,EASY,True
DOC-018473,BID-001693,TND-000807,PAN Document,PAN Document — ArclightEngineering Limited 1693,VALID,2023-07-28,,ArclightEngineering Limited 1693,MEDIUM,True,5,3,EASY,True
DOC-018474,BID-001693,TND-000807,Experience Certificate,Experience Certificate — ArclightEngineering Limited 1693,VALID,2024-08-03,,ArclightEngineering Limited 1693,LOW,True,5,4,EASY,True
DOC-018475,BID-000293,TND-000807,GST Certificate,GST Certificate — CoreVistaAutomation LLP 0293,INCOMPLETE,2023-07-10,2025-12-02,CoreVistaAutomation LLP 0293,HIGH,False,4,3,EASY,True
DOC-018476,BID-000293,TND-000807,Supporting Document,Supporting Document — CoreVistaAutomation LLP 0293,INCOMPLETE,2024-03-29,,CoreVistaAutomation LLP 0293,MEDIUM,False,5,4,EASY,True
DOC-018477,BID-000293,TND-000807,Financial/Turnover Document,Financial/Turnover Document — CoreVistaAutomation LLP 0293,INCOMPLETE,2023-10-15,,CoreVistaAutomation LLP 0293,HIGH,False,3,3,EASY,True
DOC-018478,BID-000293,TND-000807,PAN Document,PAN Document — CoreVistaAutomation LLP 0293,INCOMPLETE,2024-11-17,,CoreVistaAutomation LLP 0293,HIGH,False,4,1,EASY,True
DOC-018479,BID-000293,TND-000807,Experience Certificate,Experience Certificate — CoreVistaAutomation LLP 0293,VALID,2025-05-26,,CoreVistaAutomation LLP 0293,HIGH,False,6,2,EASY,True
DOC-018480,BID-000309,TND-000807,GST Certificate,GST Certificate — BluePeakManufacturing Pvt Ltd 0309,VALID,2023-09-28,2025-12-02,BluePeakManufacturing Pvt Ltd 0309,HIGH,False,5,2,EASY,True
DOC-018481,BID-000309,TND-000807,Supporting Document,Supporting Document — BluePeakManufacturing Pvt Ltd 0309,VALID,2023-10-30,,BluePeakManufacturing Pvt Ltd 0309,HIGH,False,3,3,EASY,True
DOC-018482,BID-000309,TND-000807,Udyam/MSME Certificate,Udyam/MSME Certificate — BluePeakManufacturing Pvt Ltd 0309,VALID,2023-10-14,2025-12-02,BluePeakManufacturing Pvt Ltd 0309,MEDIUM,True,4,4,EASY,True
DOC-018483,BID-000309,TND-000807,Financial/Turnover Document,Financial/Turnover Document — BluePeakManufacturing Pvt Ltd 0309,VALID,2024-06-27,,BluePeakManufacturing Pvt Ltd 0309,HIGH,False,6,1,EASY,True
DOC-018484,BID-000309,TND-000807,PAN Document,PAN Document — BluePeakManufacturing Pvt Ltd 0309,VALID,2023-09-06,,BluePeakManufacturing Pvt Ltd 0309,HIGH,False,5,3,EASY,True
DOC-018485,BID-000309,TND-000807,Experience Certificate,Experience Certificate — BluePeakManufacturing Pvt Ltd 0309,VALID,2025-06-28,,BluePeakManufacturing Pvt Ltd 0309,HIGH,False,5,5,EASY,True
DOC-018486,BID-000743,TND-000807,GST Certificate,GST Certificate — PioneerSolutions LLP 0743,VALID,2024-07-07,2026-06-04,PioneerSolutions LLP 0743,LOW,False,3,3,EASY,True
DOC-018487,BID-000743,TND-000807,Supporting Document,Supporting Document — PioneerSolutions LLP 0743,INCOMPLETE,2025-02-19,,PioneerSolutions LLP 0743,HIGH,False,5,5,EASY,True
DOC-018488,BID-000743,TND-000807,Udyam/MSME Certificate,Udyam/MSME Certificate — PioneerSolutions LLP 0743,INCOMPLETE,2024-12-22,2026-03-27,PioneerSolutions LLP 0743,HIGH,False,4,4,EASY,True
DOC-018489,BID-000743,TND-000807,Financial/Turnover Document,Financial/Turnover Document — PioneerSolutions LLP 0743,INCOMPLETE,2024-02-06,,PioneerSolutions LLP 0743,HIGH,False,6,2,EASY,True
DOC-018490,BID-000743,TND-000807,PAN Document,PAN Document — PioneerSolutions LLP 0743,INCOMPLETE,2023-10-03,,PioneerSolutions LLP 0743,LOW,False,6,6,EASY,True
DOC-018491,BID-000743,TND-000807,Experience Certificate,Experience Certificate — PioneerSolutions LLP 0743,INCOMPLETE,2025-06-13,,PioneerSolutions LLP 0743,MEDIUM,False,3,1,EASY,True
DOC-018549,BID-000346,TND-000810,GST Certificate,GST Certificate — GridlineNetworks Limited 0346,VALID,2025-11-03,2027-02-16,GridlineNetworks Limited 0346,HIGH,False,6,2,MEDIUM,True
DOC-018550,BID-000346,TND-000810,Udyam/MSME Certificate,Udyam/MSME Certificate — GridlineNetworks Limited 0346,VALID,2025-03-26,2027-05-21,GridlineNetworks Limited 0346,MEDIUM,False,3,2,MEDIUM,True
DOC-018551,BID-000346,TND-000810,Financial/Turnover Document,Financial/Turnover Document — GridlineNetworks Limited 0346,VALID,2025-07-20,,GridlineNetworks Limited 0346,HIGH,False,6,5,MEDIUM,True
DOC-018552,BID-000346,TND-000810,Experience Certificate,Experience Certificate — GridlineNetworks Limited 0346,VALID,2024-06-07,,GridlineNetworks Limited 0346,LOW,False,5,5,MEDIUM,True
DOC-018553,BID-001566,TND-000810,GST Certificate,GST Certificate — SolvexServices Pvt Ltd 1566,VALID,2026-08-05,2028-09-10,SolvexServices Pvt Ltd 1566,MEDIUM,False,5,1,MEDIUM,True
DOC-018554,BID-001566,TND-000810,Supporting Document,Supporting Document — SolvexServices Pvt Ltd 1566,VALID,2024-06-21,,SolvexServices Pvt Ltd 1566,HIGH,False,6,1,MEDIUM,True
DOC-018555,BID-001566,TND-000810,PAN Document,PAN Document — SolvexServices Pvt Ltd 1566,VALID,2025-10-25,,SolvexServices Pvt Ltd 1566,MEDIUM,False,3,1,MEDIUM,True
DOC-018556,BID-001566,TND-000810,Experience Certificate,Experience Certificate — SolvexServices Pvt Ltd 1566,VALID,2025-06-26,,SolvexServices Pvt Ltd 1566,HIGH,False,4,1,MEDIUM,True
DOC-018557,BID-000022,TND-000810,GST Certificate,GST Certificate — InfratekNetworks Limited 0022,VALID,2025-01-08,2027-03-23,InfratekNetworks Limited 0022,HIGH,False,4,4,MEDIUM,True
DOC-018558,BID-000022,TND-000810,Supporting Document,Supporting Document — InfratekNetworks Limited 0022,VALID,2024-09-11,,InfratekNetworks Limited 0022,MEDIUM,False,4,1,MEDIUM,True
DOC-018559,BID-000022,TND-000810,Udyam/MSME Certificate,Udyam/MSME Certificate — InfratekNetworks Limited 0022,VALID,2024-10-31,2026-12-16,InfratekNetworks Limited 0022,HIGH,False,3,2,MEDIUM,True
DOC-018560,BID-000022,TND-000810,Financial/Turnover Document,Financial/Turnover Document — InfratekNetworks Limited 0022,VALID,2025-03-11,,InfratekNetworks Limited 0022,MEDIUM,False,4,3,MEDIUM,True
DOC-018561,BID-000022,TND-000810,PAN Document,PAN Document — InfratekNetworks Limited 0022,VALID,2026-07-15,,InfratekNetworks Limited 0022,HIGH,False,6,3,MEDIUM,True
DOC-018562,BID-000022,TND-000810,Experience Certificate,Experience Certificate — InfratekNetworks Limited 0022,VALID,2024-04-12,,InfratekNetworks Limited 0022,MEDIUM,True,4,1,MEDIUM,True
DOC-018563,BID-001112,TND-000810,GST Certificate,GST Certificate — ApexDigital LLP 1112,VALID,2026-03-17,2028-04-13,ApexDigital LLP 1112,LOW,False,3,3,MEDIUM,True
DOC-018564,BID-001112,TND-000810,Financial/Turnover Document,Financial/Turnover Document — ApexDigital LLP 1112,VALID,2025-05-05,,ApexDigital LLP 1112,MEDIUM,False,3,1,MEDIUM,True
DOC-018565,BID-001112,TND-000810,PAN Document,PAN Document — ApexDigital LLP 1112,VALID,2026-01-04,,ApexDigital LLP 1112,HIGH,False,5,4,MEDIUM,True
DOC-018566,BID-001112,TND-000810,Experience Certificate,Experience Certificate — ApexDigital LLP 1112,VALID,2025-07-12,,ApexDigital LLP 1112,HIGH,False,6,5,MEDIUM,True
DOC-018589,BID-000071,TND-000812,GST Certificate,GST Certificate — PioneerSolutions LLP 0071,VALID,2025-04-08,2027-03-27,PioneerSolutions LLP 0071,HIGH,False,5,3,HARD,True
DOC-018590,BID-000071,TND-000812,Udyam/MSME Certificate,Udyam/MSME Certificate — PioneerSolutions LLP 0071,VALID,2025-03-17,2026-11-29,PioneerSolutions LLP 0071,HIGH,False,3,2,HARD,True
DOC-018591,BID-000071,TND-000812,Financial/Turnover Document,Financial/Turnover Document — PioneerSolutions LLP 0071,VALID,2025-05-02,,PioneerSolutions LLP 0071,HIGH,False,5,4,HARD,True
DOC-018592,BID-000071,TND-000812,PAN Document,PAN Document — PioneerSolutions LLP 0071,VALID,2024-06-24,,PioneerSolutions LLP 0071,HIGH,True,6,2,HARD,True
DOC-018593,BID-000071,TND-000812,Experience Certificate,Experience Certificate — PioneerSolutions LLP 0071,VALID,2025-01-17,,PioneerSolutions LLP 0071,POOR,True,3,3,HARD,True
DOC-018594,BID-000720,TND-000812,GST Certificate,GST Certificate — AsterIndustries Pvt Ltd 0720,VALID,2026-08-07,2027-07-24,AsterIndustries Pvt Ltd 0720,MEDIUM,False,5,4,HARD,True
DOC-018595,BID-000720,TND-000812,Supporting Document,Supporting Document — AsterIndustries Pvt Ltd 0720,VALID,2025-05-15,,AsterIndustries Pvt Ltd 0720,HIGH,False,3,1,HARD,True
DOC-018596,BID-000720,TND-000812,Udyam/MSME Certificate,Udyam/MSME Certificate — AsterIndustries Pvt Ltd 0720,VALID,2025-06-18,2027-02-08,AsterIndustries Pvt Ltd 0720,HIGH,False,3,3,HARD,True
DOC-018597,BID-000720,TND-000812,Financial/Turnover Document,Financial/Turnover Document — AsterIndustries Pvt Ltd 0720,VALID,2025-05-16,,AsterIndustries Pvt Ltd 0720,HIGH,False,3,1,HARD,True
DOC-018598,BID-000720,TND-000812,PAN Document,PAN Document — AsterIndustries Pvt Ltd 0720,VALID,2026-06-19,,AsterIndustries Pvt Ltd 0720,HIGH,False,5,2,HARD,True
DOC-018599,BID-000720,TND-000812,Experience Certificate,Experience Certificate — AsterIndustries Pvt Ltd 0720,VALID,2024-05-12,,AsterIndustries Pvt Ltd 0720,HIGH,False,5,5,HARD,True
DOC-018600,BID-001610,TND-000812,GST Certificate,GST Certificate — NextEraTechnologies LLP 1610,EXPIRED,2024-08-13,2024-11-13,NextEraTechnologies LLP 1610,MEDIUM,False,5,1,HARD,True
DOC-018601,BID-001610,TND-000812,Supporting Document,Supporting Document — NextEraTechnologies LLP 1610,EXPIRED,2025-02-11,,NextEraTechnologies LLP 1610,HIGH,False,5,2,HARD,True
DOC-018602,BID-001610,TND-000812,Udyam/MSME Certificate,Udyam/MSME Certificate — NextEraTechnologies LLP 1610,VALID,2025-06-18,2027-11-06,NextEraTechnologies LLP 1610,HIGH,False,6,5,HARD,True
DOC-018603,BID-001610,TND-000812,Financial/Turnover Document,Financial/Turnover Document — NextEraTechnologies LLP 1610,VALID,2024-05-14,,NextEraTechnologies LLP 1610,MEDIUM,False,3,1,HARD,True
DOC-018604,BID-001610,TND-000812,PAN Document,PAN Document — NextEraTechnologies LLP 1610,EXPIRED,2025-01-30,,NextEraTechnologies LLP 1610,HIGH,False,5,2,HARD,True
DOC-018605,BID-001610,TND-000812,Experience Certificate,Experience Certificate — NextEraTechnologies LLP 1610,EXPIRED,2025-10-06,,NextEraTechnologies LLP 1610,MEDIUM,False,5,4,HARD,True
DOC-018606,BID-001243,TND-000813,GST Certificate,GST Certificate — PrimeAxisEnterprises Limited 1243,VALID,2023-10-14,2025-07-15,PrimeAxisEnterprises Limited 1243,MEDIUM,False,6,3,MEDIUM,True
DOC-018607,BID-001243,TND-000813,Supporting Document,Supporting Document — PrimeAxisEnterprises Limited 1243,VALID,2023-02-06,,PrimeAxisEnterprises Limited 1243,HIGH,False,4,4,MEDIUM,True
DOC-018608,BID-001243,TND-000813,Udyam/MSME Certificate,Udyam/MSME Certificate — PrimeAxisEnterprises Limited 1243,INCOMPLETE,2024-01-17,2025-09-29,PrimeAxisEnterprises Limited 1243,LOW,False,3,3,MEDIUM,True
DOC-018609,BID-001243,TND-000813,Financial/Turnover Document,Financial/Turnover Document — PrimeAxisEnterprises Limited 1243,VALID,2025-05-31,,PrimeAxisEnterprises Limited 1243,HIGH,False,5,5,MEDIUM,True
DOC-018610,BID-001243,TND-000813,PAN Document,PAN Document — PrimeAxisEnterprises Limited 1243,VALID,2023-08-19,,PrimeAxisEnterprises Limited 1243,LOW,False,3,3,MEDIUM,True
DOC-018611,BID-001243,TND-000813,Experience Certificate,Experience Certificate — PrimeAxisEnterprises Limited 1243,INCOMPLETE,2023-11-28,,PrimeAxisEnterprises Limited 1243,HIGH,False,3,1,MEDIUM,True
DOC-018612,BID-001894,TND-000813,GST Certificate,GST Certificate — InfratekNetworks Limited 1894,VALID,2025-03-31,2027-04-26,InfratekNetworks Limited 1894,HIGH,False,3,2,MEDIUM,True
DOC-018613,BID-001894,TND-000813,Supporting Document,Supporting Document — InfratekNetworks Limited 1894,INCOMPLETE,2023-07-03,,InfratekNetworks Limited 1894,MEDIUM,False,5,2,MEDIUM,True
DOC-018614,BID-001894,TND-000813,Financial/Turnover Document,Financial/Turnover Document — InfratekNetworks Limited 1894,VALID,2024-03-05,,InfratekNetworks Limited 1894,HIGH,False,4,3,MEDIUM,True
DOC-018615,BID-001894,TND-000813,PAN Document,PAN Document — InfratekNetworks Limited 1894,VALID,2024-10-05,,InfratekNetworks Limited 1894,HIGH,False,6,3,MEDIUM,True
DOC-018616,BID-001894,TND-000813,Experience Certificate,Experience Certificate — InfratekNetworks Limited 1894,INCOMPLETE,2023-09-09,,InfratekNetworks Limited 1894,LOW,False,4,4,MEDIUM,True
DOC-018617,BID-000524,TND-000813,GST Certificate,GST Certificate — EvercrestDigital LLP 0524,VALID,2024-09-16,2026-11-02,EvercrestDigital LLP 0524,HIGH,False,3,2,MEDIUM,True
DOC-018618,BID-000524,TND-000813,Supporting Document,Supporting Document — EvercrestDigital LLP 0524,VALID,2023-02-02,,EvercrestDigital LLP 0524,POOR,True,5,5,MEDIUM,True
DOC-018619,BID-000524,TND-000813,Udyam/MSME Certificate,Udyam/MSME Certificate — EvercrestDigital LLP 0524,VALID,2024-12-02,2025-08-24,EvercrestDigital LLP 0524,HIGH,True,6,5,MEDIUM,True
DOC-018620,BID-000524,TND-000813,Financial/Turnover Document,Financial/Turnover Document — EvercrestDigital LLP 0524,INCOMPLETE,2025-04-03,,EvercrestDigital LLP 0524,HIGH,False,3,3,MEDIUM,True
DOC-018621,BID-000524,TND-000813,PAN Document,PAN Document — EvercrestDigital LLP 0524,VALID,2023-11-13,,EvercrestDigital LLP 0524,MEDIUM,False,5,1,MEDIUM,True
DOC-018622,BID-000524,TND-000813,Experience Certificate,Experience Certificate — EvercrestDigital LLP 0524,VALID,2024-02-22,,EvercrestDigital LLP 0524,HIGH,False,5,2,MEDIUM,True
DOC-018623,BID-001405,TND-000813,GST Certificate,GST Certificate — ArclightEngineering Limited 1405,VALID,2025-01-19,2027-06-02,ArclightEngineering Limited 1405,HIGH,True,4,1,MEDIUM,True
DOC-018624,BID-001405,TND-000813,Udyam/MSME Certificate,Udyam/MSME Certificate — ArclightEngineering Limited 1405,VALID,2024-10-21,2026-01-15,ArclightEngineering Limited 1405,HIGH,False,6,4,MEDIUM,True
DOC-018625,BID-001405,TND-000813,Financial/Turnover Document,Financial/Turnover Document — ArclightEngineering Limited 1405,VALID,2023-11-28,,ArclightEngineering Limited 1405,HIGH,False,3,3,MEDIUM,True
DOC-018626,BID-001405,TND-000813,PAN Document,PAN Document — ArclightEngineering Limited 1405,VALID,2024-08-15,,ArclightEngineering Limited 1405,HIGH,False,5,2,MEDIUM,True
DOC-018627,BID-001405,TND-000813,Experience Certificate,Experience Certificate — ArclightEngineering Limited 1405,VALID,2024-04-09,,ArclightEngineering Limited 1405,MEDIUM,False,4,3,MEDIUM,True
DOC-018628,BID-001465,TND-000814,GST Certificate,GST Certificate — TruGridEngineering Limited 1465,INCONSISTENT,2024-02-10,2026-04-10,TruGridEngineering Limited 1465s,HIGH,False,4,3,EASY,True
DOC-018629,BID-001465,TND-000814,Supporting Document,Supporting Document — TruGridEngineering Limited 1465,VALID,2025-05-23,,TruGridEngineering Limited 1465,HIGH,False,3,1,EASY,True
DOC-018630,BID-001465,TND-000814,Financial/Turnover Document,Financial/Turnover Document — TruGridEngineering Limited 1465,VALID,2025-01-24,,TruGridEngineering Limited 1465,HIGH,False,5,2,EASY,True
DOC-018631,BID-001465,TND-000814,PAN Document,PAN Document — TruGridEngineering Limited 1465,VALID,2023-12-24,,TruGridEngineering Limited 1465,HIGH,False,5,4,EASY,True
DOC-018632,BID-001465,TND-000814,Experience Certificate,Experience Certificate — TruGridEngineering Limited 1465,INCONSISTENT,2024-02-04,,TruGridEngineering Limited 1465,HIGH,False,6,6,EASY,True
DOC-018633,BID-000069,TND-000814,GST Certificate,GST Certificate — BluePeakManufacturing Pvt Ltd 0069,VALID,2023-04-17,2025-08-18,BluePeakManufacturing Pvt Ltd 0069,HIGH,False,3,2,EASY,True
DOC-018634,BID-000069,TND-000814,Udyam/MSME Certificate,Udyam/MSME Certificate — BluePeakManufacturing Pvt Ltd 0069,VALID,2025-03-10,2026-04-29,BluePeakManufacturing Pvt Ltd 0069,HIGH,False,4,4,EASY,True
DOC-018635,BID-000069,TND-000814,Financial/Turnover Document,Financial/Turnover Document — BluePeakManufacturing Pvt Ltd 0069,VALID,2024-08-21,,BluePeakManufacturing Pvt Ltd 0069,HIGH,False,5,3,EASY,True
DOC-018636,BID-000069,TND-000814,PAN Document,PAN Document — BluePeakManufacturing Pvt Ltd 0069,VALID,2025-01-07,,BluePeakManufacturing Pvt Ltd 0069,MEDIUM,False,4,1,EASY,True
DOC-018637,BID-000069,TND-000814,Experience Certificate,Experience Certificate — BluePeakManufacturing Pvt Ltd 0069,VALID,2023-07-19,,BluePeakManufacturing Pvt Ltd 0069,LOW,False,5,5,EASY,True
DOC-018638,BID-001629,TND-000814,GST Certificate,GST Certificate — BluePeakManufacturing Pvt Ltd 1629,INCONSISTENT,2025-03-22,2026-08-26,BluePeakManufacturing Pvt Ltd 1629,HIGH,False,6,1,EASY,True
DOC-018639,BID-001629,TND-000814,Supporting Document,Supporting Document — BluePeakManufacturing Pvt Ltd 1629,INCONSISTENT,2025-02-23,,BluePeakManufacturing Pvt Ltd 1629,HIGH,False,6,5,EASY,True
DOC-018640,BID-001629,TND-000814,Udyam/MSME Certificate,Udyam/MSME Certificate — BluePeakManufacturing Pvt Ltd 1629,INCONSISTENT,2024-03-23,2025-12-27,BluePeakManufacturing Pvt Ltd 1629s,MEDIUM,False,3,3,EASY,True
DOC-018641,BID-001629,TND-000814,Financial/Turnover Document,Financial/Turnover Document — BluePeakManufacturing Pvt Ltd 1629,INCONSISTENT,2025-05-08,,BluePeakManufacturing Private Ltd 1629,MEDIUM,True,6,3,EASY,True
DOC-018642,BID-001629,TND-000814,PAN Document,PAN Document — BluePeakManufacturing Pvt Ltd 1629,INCONSISTENT,2023-10-23,,BluePeakManufacturing Pvt Ltd 1629,MEDIUM,False,6,4,EASY,True
DOC-018643,BID-001629,TND-000814,Experience Certificate,Experience Certificate — BluePeakManufacturing Pvt Ltd 1629,INCONSISTENT,2025-03-30,,BluePeakManufacturing Pvt Ltd 1629s,HIGH,False,5,4,EASY,True
DOC-018644,BID-001537,TND-000814,GST Certificate,GST Certificate — TruGridEngineering Limited 1537,VALID,2024-07-06,2026-02-02,TruGridEngineering Limited 1537,MEDIUM,False,3,3,EASY,True
DOC-018645,BID-001537,TND-000814,Supporting Document,Supporting Document — TruGridEngineering Limited 1537,INCOMPLETE,2024-04-11,,TruGridEngineering Limited 1537,HIGH,False,4,1,EASY,True
DOC-018646,BID-001537,TND-000814,Udyam/MSME Certificate,Udyam/MSME Certificate — TruGridEngineering Limited 1537,VALID,2024-07-02,2026-11-14,TruGridEngineering Limited 1537,MEDIUM,False,5,4,EASY,True
DOC-018647,BID-001537,TND-000814,Financial/Turnover Document,Financial/Turnover Document — TruGridEngineering Limited 1537,INCOMPLETE,2025-04-15,,TruGridEngineering Limited 1537,HIGH,False,4,2,EASY,True
DOC-018648,BID-001537,TND-000814,PAN Document,PAN Document — TruGridEngineering Limited 1537,VALID,2024-02-11,,TruGridEngineering Limited 1537,HIGH,False,4,3,EASY,True
DOC-018649,BID-001537,TND-000814,Experience Certificate,Experience Certificate — TruGridEngineering Limited 1537,VALID,2025-05-11,,TruGridEngineering Limited 1537,MEDIUM,False,6,2,EASY,True
DOC-018650,BID-001451,TND-000815,GST Certificate,GST Certificate — ZenithSolutions LLP 1451,VALID,2023-10-11,2025-06-08,ZenithSolutions LLP 1451,MEDIUM,False,5,3,MEDIUM,True
DOC-018651,BID-001451,TND-000815,Supporting Document,Supporting Document — ZenithSolutions LLP 1451,VALID,2023-01-30,,ZenithSolutions LLP 1451,HIGH,False,5,3,MEDIUM,True
DOC-018652,BID-001451,TND-000815,OEM Authorization,OEM Authorization — ZenithSolutions LLP 1451,VALID,2023-10-11,2025-09-23,ZenithSolutions LLP 1451,MEDIUM,True,3,3,MEDIUM,True
DOC-018653,BID-001451,TND-000815,Financial/Turnover Document,Financial/Turnover Document — ZenithSolutions LLP 1451,VALID,2024-08-01,,ZenithSolutions LLP 1451,MEDIUM,False,3,2,MEDIUM,True
DOC-018654,BID-001451,TND-000815,PAN Document,PAN Document — ZenithSolutions LLP 1451,VALID,2024-01-14,,ZenithSolutions LLP 1451,HIGH,False,5,5,MEDIUM,True
DOC-018655,BID-001451,TND-000815,Experience Certificate,Experience Certificate — ZenithSolutions LLP 1451,VALID,2023-03-08,,ZenithSolutions LLP 1451,HIGH,False,6,2,MEDIUM,True
DOC-018656,BID-001332,TND-000815,GST Certificate,GST Certificate — QuantixIndustries Pvt Ltd 1332,VALID,2024-09-06,2026-10-23,QuantixIndustries Pvt Ltd 1332,LOW,True,4,2,MEDIUM,True
DOC-018657,BID-001332,TND-000815,Supporting Document,Supporting Document — QuantixIndustries Pvt Ltd 1332,VALID,2023-08-26,,QuantixIndustries Pvt Ltd 1332,MEDIUM,True,4,3,MEDIUM,True
DOC-018658,BID-001332,TND-000815,Udyam/MSME Certificate,Udyam/MSME Certificate — QuantixIndustries Pvt Ltd 1332,VALID,2022-11-21,2025-06-08,QuantixIndustries Pvt Ltd 1332,MEDIUM,False,3,3,MEDIUM,True
DOC-018659,BID-001332,TND-000815,OEM Authorization,OEM Authorization — QuantixIndustries Pvt Ltd 1332,VALID,2023-05-13,2025-06-08,QuantixIndustries Pvt Ltd 1332,HIGH,False,5,3,MEDIUM,True
DOC-018660,BID-001332,TND-000815,Financial/Turnover Document,Financial/Turnover Document — QuantixIndustries Pvt Ltd 1332,VALID,2025-02-25,,QuantixIndustries Pvt Ltd 1332,HIGH,True,4,2,MEDIUM,True
DOC-018661,BID-001332,TND-000815,PAN Document,PAN Document — QuantixIndustries Pvt Ltd 1332,VALID,2023-11-22,,QuantixIndustries Pvt Ltd 1332,HIGH,False,4,2,MEDIUM,True
DOC-018662,BID-001332,TND-000815,Experience Certificate,Experience Certificate — QuantixIndustries Pvt Ltd 1332,VALID,2024-06-07,,QuantixIndustries Pvt Ltd 1332,HIGH,False,5,3,MEDIUM,True
DOC-018663,BID-001751,TND-000815,GST Certificate,GST Certificate — PioneerSolutions LLP 1751,VALID,2024-11-19,2026-12-27,PioneerSolutions LLP 1751,HIGH,False,6,5,MEDIUM,True
DOC-018664,BID-001751,TND-000815,Supporting Document,Supporting Document — PioneerSolutions LLP 1751,VALID,2025-02-02,,PioneerSolutions LLP 1751,HIGH,True,6,2,MEDIUM,True
DOC-018665,BID-001751,TND-000815,Udyam/MSME Certificate,Udyam/MSME Certificate — PioneerSolutions LLP 1751,VALID,2025-02-09,2026-08-24,PioneerSolutions LLP 1751,HIGH,False,3,1,MEDIUM,True
DOC-018666,BID-001751,TND-000815,OEM Authorization,OEM Authorization — PioneerSolutions LLP 1751,VALID,2023-10-14,2025-06-08,PioneerSolutions LLP 1751,HIGH,False,6,4,MEDIUM,True
DOC-018667,BID-001751,TND-000815,Financial/Turnover Document,Financial/Turnover Document — PioneerSolutions LLP 1751,VALID,2024-09-21,,PioneerSolutions LLP 1751,HIGH,False,4,1,MEDIUM,True
DOC-018668,BID-001751,TND-000815,PAN Document,PAN Document — PioneerSolutions LLP 1751,VALID,2024-12-24,,PioneerSolutions LLP 1751,MEDIUM,False,3,3,MEDIUM,True
DOC-018669,BID-001751,TND-000815,Experience Certificate,Experience Certificate — PioneerSolutions LLP 1751,VALID,2023-02-26,,PioneerSolutions LLP 1751,HIGH,False,3,3,MEDIUM,True
DOC-018670,BID-001375,TND-000815,GST Certificate,GST Certificate — VertexEnterprises Limited 1375,VALID,2023-02-28,2025-06-08,VertexEnterprises Limited 1375,HIGH,False,4,3,MEDIUM,True
DOC-018671,BID-001375,TND-000815,Supporting Document,Supporting Document — VertexEnterprises Limited 1375,VALID,2024-12-16,,VertexEnterprises Limited 1375,MEDIUM,False,4,1,MEDIUM,True
DOC-018672,BID-001375,TND-000815,Udyam/MSME Certificate,Udyam/MSME Certificate — VertexEnterprises Limited 1375,VALID,2024-11-27,2027-01-18,VertexEnterprises Limited 1375,MEDIUM,False,6,1,MEDIUM,True
DOC-018673,BID-001375,TND-000815,OEM Authorization,OEM Authorization — VertexEnterprises Limited 1375,VALID,2023-07-20,2025-06-08,VertexEnterprises Limited 1375,HIGH,False,6,3,MEDIUM,True
DOC-018674,BID-001375,TND-000815,Financial/Turnover Document,Financial/Turnover Document — VertexEnterprises Limited 1375,VALID,2023-08-03,,VertexEnterprises Limited 1375,MEDIUM,False,4,3,MEDIUM,True
DOC-018675,BID-001375,TND-000815,PAN Document,PAN Document — VertexEnterprises Limited 1375,VALID,2023-11-13,,VertexEnterprises Limited 1375,HIGH,False,4,4,MEDIUM,True
DOC-018676,BID-001375,TND-000815,Experience Certificate,Experience Certificate — VertexEnterprises Limited 1375,VALID,2023-02-12,,VertexEnterprises Limited 1375,MEDIUM,False,4,1,MEDIUM,True
DOC-018677,BID-001489,TND-000815,GST Certificate,GST Certificate — TruGridEngineering Limited 1489,INCOMPLETE,2024-07-03,2025-06-10,TruGridEngineering Limited 1489,HIGH,False,6,6,MEDIUM,True
DOC-018678,BID-001489,TND-000815,Supporting Document,Supporting Document — TruGridEngineering Limited 1489,INCOMPLETE,2024-08-18,,TruGridEngineering Limited 1489,MEDIUM,False,4,2,MEDIUM,True
DOC-018679,BID-001489,TND-000815,Financial/Turnover Document,Financial/Turnover Document — TruGridEngineering Limited 1489,INCOMPLETE,2025-02-10,,TruGridEngineering Limited 1489,HIGH,True,4,3,MEDIUM,True
DOC-018680,BID-001489,TND-000815,PAN Document,PAN Document — TruGridEngineering Limited 1489,INCOMPLETE,2024-03-13,,TruGridEngineering Limited 1489,MEDIUM,False,3,1,MEDIUM,True
